"","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V102","V104","V106","V107","V108","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","Class"
"544",0.24178019820686,0.272004992414734,0.290511472476208,0.213338060369524,0.237283147160331,0.239491816843977,0.298753375009962,0.423875990091414,0.415926803305108,0.505967037247313,0.51232392395324,0.355552110653438,0.375388507484781,0.374298804016205,0.360270350983813,0.381189570665092,0.313233773435665,0.421906223509625,0.486706255558434,0.488915778427175,0.448891870262896,0.431574784150868,0.41457340069736,0.40719658597639,0.429446231923534,0.322123502304147,0.333998847161707,0.380293746042635,0.49063466976917,0.519976526696226,0.488814129520606,0.500143061516452,0.489595050618673,0.339184952978056,0.423097974822113,0.423097974822113,0.423097974822113,0.423097974822113,0.393805309734513,0.365451743322934,0.312849267140442,0.341642229846659,0.310855639474412,0.390297707761102,0.419257921266127,0.290080074742478,0.195180926725126,0.22363830889401,0.137190614439548,0.148525321442988,0.510180133099069,0.477935339848862,0.478851759376919,0.564104405843013,0.544073051410407,0.371856476252135,0.390195577327275,0.344878226652954,0.382422546686835,0.287008105131569,0.322979778528798,"6"
"479",0.768186910772377,0.843738601586771,0.831919244682532,0.835239368513887,0.827326579493766,0.75745286870222,0.729244009086006,0.771861662950408,0.783337598858643,0.749486930548043,0.761251472008995,0.576364502572715,0.608000403696434,0.61290803421343,0.542295890511676,0.6255984318077,0.811314694175301,0.782325071913292,0.613503380660423,0.61027525196906,0.502087139901782,0.548250232788433,0.554570505254738,0.58886394679557,0.578940858198533,0.635249748397691,0.592794757031829,0.566028399030373,0.570858743272838,0.56735388500094,0.584004964873364,0.480818246098696,0.447073426166557,1,1,1,1,1,1,0.454585977673578,0.373236977367335,0.452606810182452,0.4397638098133,0.417455896620726,0.279246988223566,0.369783954450423,0.550454544691185,0.629068141353697,0.334339104134647,0.275862153967082,0.752346286509473,0.694479339120907,0.731939163029125,0.634575915121414,0.62660304327777,0.620284474665368,0.736943170419705,0.926853164532525,0.891611964493944,0.677696029527774,0.663327406287882,"5"
"825",0.457600357878896,0.549694492205064,0.661968419490653,0.640474254120004,0.648787442523605,0.513745697898446,0.496141560015583,0.640488977415015,0.616708124026021,0.679124230477828,0.739808768255766,0.606842669974245,0.633201568860978,0.617568109845693,0.559200844460087,0.653418940759317,0.611457914418194,0.601015707378573,0.716913644714883,0.682048943347982,0.592604516812945,0.589867787888669,0.47571110379228,0.605359658969689,0.676000925711641,0.554838709677419,0.625986972716278,0.478850041176911,0.528004878031686,0.577733894705466,0.582001682085786,0.405340963280877,0.574334458192726,0.786833855799373,0.813902572523262,0.813902572523262,0.813902572523262,0.813902572523262,0.803173634421727,0.568960451141162,0.441517334912907,0.47981848043521,0.551388311615398,0.477923222812156,0.471386011783974,0.496677139072798,0.271691742210856,0.398954395557256,0.23410332761238,0.23113605829247,0.710878292075701,0.604832730239108,0.489814575591082,0.459973315511206,0.420409274188597,0.432872866839181,0.527574756576052,0.507875969071046,0.569007305261967,0.541628132699513,0.517734567706241,"9"
"119",0.0360199658938355,0.0577354136083018,0.0639206955889988,0.230083876648868,0.184330384993774,0.145288439816689,0.124439869169548,0.0815531878561764,0.0567014598284916,0.0150527360170966,0.00044019476986138,0,0,0,0.296995280540308,0.288849860162462,0.460151145145967,0.459426731994992,0.184421432310828,0.110723492602592,0.111120630739406,0.0531673420319407,0.189655291844829,0.195850365828765,0.176441588605357,0.190777053869379,0.170747561068845,0.12704948716029,0.165478113687575,0.192283617124334,0.160161949654781,0.140835018828211,0.114735658042745,0,0.52725482958041,0.560723514211886,0.246954595791805,0.126984126984127,0.076652785007809,0.61147781524584,0.525862810299026,0.49777239066721,0.913862531125167,0.833665555778914,0.508395295088148,0.660994367665311,0.420162106844494,0.399591815438955,0.205065369318182,0.22747949628282,0.467537484958095,0.43078214907557,0.462260121002046,0.73715696516933,0.729468130040521,0.712218682889647,0.801527296488424,0.707115009404092,0.582497322361031,0.387884175584636,0.44480219198575,"2"
"920",0.627244975073105,0.574643941687574,0.533726765515728,0.421786402374563,0.437039066967965,0.340285644336855,0.330843435063277,0.5676253346171,0.609871011103009,0.825587395748536,0.865574211819321,0.633896894950056,0.681942645331732,0.6743145974943,0.690501429424872,0.732755948482784,0.589893042061219,0.584587423372607,0.713934882488164,0.724237078510605,0.655711487752215,0.633501990656131,0.674090941435992,0.645735851879153,0.530398465612475,0.28184331797235,0.305764859674117,0.338219427957236,0.413407344848572,0.592195436988462,0.598570227081581,0.690033381020505,0.697417909970556,0.808150470219435,0.832512315270936,0.832512315270936,0.832512315270936,0.832512315270936,0.822856270979554,0.493302036878246,0.392164902756003,0.510538737238128,0.500774159041939,0.54299766119748,0.786952528021483,0.815322681636062,0.392885741399764,0.400568344022947,0.166250355437804,0.194738204078161,0.458865306007529,0.552804163110818,0.640950978845362,0.707483998009565,0.702028383702649,0.736257607686699,0.769384425793446,0.620576368542737,0.556747735555859,0.380032887047141,0.401584347940199,"10"
"790",0.78046767815136,0.900191666024038,0.913808801382659,0.74787220253844,0.723917328650686,0.631558272442686,0.679466446054047,0.796986709197778,0.798621745053407,0.795976658936858,0.809374400469005,0.579594565607533,0.527955101339959,0.536919708067051,0.635392973668957,0.700192574510852,0.816894594366334,0.823593602218668,0.728416286631202,0.734018193295629,0.553094674821755,0.487318031995741,0.936312531132143,1,1,0.745069124423963,0.68950210257588,0.539941603653515,0.657595116361381,0.787935467044227,0.785534062237174,0.690033381020505,0.67819647544057,0.854545454545454,0.873015873015873,0.873015873015873,0.873015873015873,0.873015873015873,0.86569495054659,0.453655809547828,0.521698273804551,0.586269715561426,0.456313432814403,0.476678240805438,0.386886311073608,0.338790593777114,0.290302484379362,0.326798971321848,0.195449703434007,0.266335546154614,0.410186794892111,0.34251733172786,0.357777550312405,0.388015598873049,0.389453945633728,0.462757335917332,0.462206283713487,0.362636811071006,0.401300769444148,0.364017062533224,0.419849711270359,"8"
"607",0.452397713745816,0.403801465660679,0.53081592093955,0.481792537145508,0.495730715534973,0.382001332382716,0.377581516895305,0.537333058020229,0.518343058076515,0.626945726080735,0.664143762026075,0.610537717886329,0.655049553510602,0.637578630654304,0.586886380914317,0.621042309034763,0.590896535782608,0.610169545148716,0.70280860825082,0.681212002807221,0.61178396210828,0.622185584381517,0.495694869422899,0.426514703628282,0.514001388567461,0.396743471582181,0.435441583137472,0.425180188885658,0.49194529035152,0.548937491461431,0.53461119695399,0.500143061516452,0.491563554555681,0.744200626959247,0.776683087027915,0.776683087027914,0.776683087027914,0.776683087027914,0.763808361306073,0.485608860442605,0.484652191392489,0.446757411934935,0.505780846827993,0.592585421462743,0.550880376870531,0.518101924586221,0.315755402543078,0.43598121430687,0.204629603906453,0.192966715729724,0.636902292171617,0.7238399948143,0.588658215882616,0.616135294760553,0.592108670917063,0.583660406833769,0.631770038432597,0.586113667376533,0.636495604523604,0.503203810689827,0.508254018106572,"7"
"731",0.664322040837128,0.700744155349483,0.704409977370134,0.695802597221557,0.728576531057024,0.699713053979013,0.700823297916197,0.81980943131085,0.814370953098557,0.722601015037083,0.689745594669561,0.376406927228158,0.462575757620304,0.469228156082214,0.42449365699575,0.432053804378921,0.521363016594359,0.511964409210246,0.425686911954999,0.434067594499091,0.300335527855249,0.269316140310415,0.510560841416408,0.522386724262516,0.508977524373907,0.425558557126966,0.432977634134297,0.460856398497318,0.536824116353204,0.601002337051974,0.570041269779177,0.496798381924917,0.488276249951515,0.854545454545454,0.873015873015873,0.873015873015873,0.873015873015873,0.873015873015873,0.86569495054659,0.888066142627534,0.617889963229527,0.662799197641701,0.552689414455569,0.635701645595187,0.497003334965196,0.550690104415251,0.471090223748919,0.541786335903919,0.55628705165465,0.678323510254253,0.936849300721091,0.809227602527883,0.813422403117763,0.721207918570156,0.747315344596411,0.744328588343569,0.81099227903164,0.801586963058914,0.83516562683681,0.796055887041271,0.862185799130852,"8"
"638",0.511685151585357,0.516062889308898,0.559691481852234,0.565878783251176,0.561354450205427,0.456356967512865,0.444678560152676,0.648347819748312,0.644481866363731,0.671541917488171,0.677702401666954,0.657042908511584,0.688153987623306,0.68734956300806,0.642673468602304,0.700813459075549,0.65574380424329,0.653193984629525,0.688128655841837,0.6975840885055,0.689446188827441,0.720227996827538,0.554427644020204,0.507399992675266,0.560504574285287,0.522192108222107,0.511261063090672,0.507213553086129,0.500997152979659,0.605024394138594,0.585702270815811,0.530185979971387,0.521091113610798,0.76551724137931,0.795292829775588,0.795292829775588,0.795292829775588,0.795292829775588,0.7834909978639,0.351463117949739,0.332705411817108,0.357938752701242,0.372171828787201,0.394761317837351,0.42071230055015,0.427077927347899,0.324832784626983,0.361303391636158,0.122889571827675,0.119710082200387,0.572503390241903,0.597149734775759,0.560428654284962,0.501594226872378,0.493840721440953,0.477383368090701,0.559330728536372,0.442129239693177,0.478599450912427,0.457179580955098,0.478413195605576,"7"
"89",0.560117614110664,0.488839189511356,0.492504702408914,0.523750768467474,0.510369627990693,0.371978001107819,0.37127038212944,0.643270205000482,0.63593453443157,0.713821766928453,0.758619281825221,0.877682170383865,0.954148898636325,0.96769776515926,0.941628277546952,0.994524148857517,0.895861656649773,0.88931902712922,0.988873729652013,0.97605182081987,0.957014654500863,0.951379898535594,0.554427644020204,0.296231424387527,0.317319409428742,0.307285850612012,0.28121544562794,0.263676402956181,0.306500718137978,0.53631841722866,0.504205214465938,0.515593705293276,0.55933633295838,1,1,1,1,1,1,0.306985023987687,0.334486029016554,0.383453264158513,0.324812000292196,0.363580681986498,0.533093439433545,0.528144527966632,0.25066185841655,0.276918392303758,0.0964474589717281,0.112902929194897,0.64175814363585,0.722208338233168,0.725962054535796,0.6469269242188,0.663989100819455,0.728003132001637,0.759048498233424,0.595151121941095,0.604869654807364,0.479102729439545,0.510226844642326,"1"
"533",0.173242062791415,0.275071251104019,0.289115681433323,0.199784194819793,0.200524509434756,0.165063081537343,0.161533969363813,0.266309098928445,0.263487505569292,0.306916649569924,0.313855817324103,0.375776342194924,0.339657354099582,0.337319784562559,0.31321225293082,0.370541930782681,0.335037278337168,0.345594339380259,0.405322247882464,0.42955272180055,0.413811803100315,0.387489442824197,0.459139200586402,0.48608445883296,0.491959416146295,0.343345456663967,0.355255939864277,0.373117573449983,0.421600098521822,0.464600863349177,0.446066562537546,0.45722460658083,0.449381327334083,0.275235109717868,0.367268746579091,0.367268746579091,0.367268746579091,0.367268746579091,0.330790357033873,0.167933779952964,0.266637401994558,0.298490688207241,0.263327253587654,0.282358243830326,0.26302545120644,0.255932305702202,0.187630962445775,0.210758549162753,0.0983979899943938,0.109111758016985,0.527844989855989,0.393361220169773,0.408231802960032,0.526425785638305,0.512165559834629,0.450463996847825,0.500084395499596,0.476862655369072,0.502234584651638,0.337003798268074,0.363064423645938,"6"
"981",0.646323745615392,0.637394912381905,0.675498975528578,0.746870649100126,0.744468335375668,0.588507063627755,0.604855929817114,0.787216852278876,0.722311392069986,0.83048723810633,0.839151433087057,0.76088270387014,0.767645902022103,0.770746086066546,0.788311902425382,0.836172414579183,0.789128464719234,0.777364845056193,0.852807086703194,0.891367618423021,0.833285180599339,0.832009004303791,0.510560841416408,0.525454903764041,0.514001388567461,0.511583936800527,0.578033049672278,0.526240922362806,0.589484898076472,0.686944414577933,0.471656854499579,0.500143061516452,0.491563554555681,0.936050156739812,0.944170771756979,0.925561029009305,0.925561029009305,0.925561029009305,0.921269453768691,0.349569830224004,0.410072168712124,0.444048930224291,0.363743648587759,0.401389297794892,0.407299879886404,0.411313497699483,0.249840014759676,0.228078829794247,0.0885254584956656,0.111383777501157,0.541175039958721,0.590873058009181,0.571606908309818,0.445989870527063,0.417633086931406,0.417267850376469,0.456178163771425,0.402776013437956,0.519449387782483,0.429753229554669,0.466405556742162,"10"
"690",0.494743177861783,0.490851082016707,0.482111381139932,0.504037292200581,0.493482056853347,0.366996610627381,0.370914808855814,0.624103331701357,0.624862475964973,0.703550313716985,0.713759728741165,0.698507361578281,0.727565544811376,0.739070488847376,0.702942420689702,0.771350940412214,0.678163103331094,0.667105777636656,0.755940473745389,0.752612057193955,0.70661570142216,0.712745650890629,0.442567297380523,0.4244835859107,0.363381755698144,0.292077037175133,0.300542192285219,0.284270420004492,0.347558005473768,0.519976526696226,0.504205214465938,0.45722460658083,0.449381327334083,0.829467084639498,0.85112205801861,0.85112205801861,0.85112205801861,0.85112205801861,0.842538907537382,0.406691655880028,0.414992825149268,0.46645030565445,0.41670271952492,0.42966970186879,0.581559562674318,0.59152649207356,0.315102157953417,0.368805448142008,0.149932172795012,0.164056618921592,0.646102175741586,0.680940836372342,0.710358044083544,0.630092282910021,0.633419082454271,0.687456158280368,0.714857029391561,0.547614255189598,0.563053537920954,0.48622318331137,0.519205590747925,"7"
"648",0.287012422243395,0.395169350664756,0.392943838281172,0.346448518554621,0.337170857006028,0.242070089626377,0.234913587044954,0.41898233442761,0.411039875083615,0.455968722892782,0.465437445704701,0.724958643165298,0.704918319651956,0.714912146002493,0.650057772550477,0.712033910131704,0.578252926873704,0.602502738336851,0.780482977035113,0.791824516410272,0.767900310973526,0.778544806400803,0.367181384757703,0.387045917361887,0.372251793566304,0.301566820276498,0.315488723602623,0.340121284719623,0.388393999179986,0.440364512197069,0.420620929953142,0.35615832141154,0.356222615030264,0.76551724137931,0.795292829775588,0.795292829775588,0.795292829775588,0.795292829775588,0.7834909978639,0.521942607306632,0.46038946380027,0.506905257844433,0.653712247598181,0.700311714630709,0.929112841301335,0.850354289865035,0.369263891453628,0.412548243945911,0.170812956988111,0.18729609834213,0.778800444288652,0.703262964812862,0.72132785102388,0.761313418949646,0.783229824157122,0.818429488129822,0.824040952486164,0.717250262407978,0.707664681961814,0.532434144043376,0.564862553732874,"7"
"71",0.618009535797031,0.49536437317347,0.597696198692417,0.558869466763322,0.547993320131874,0.467506224463256,0.484805876908358,0.7340600703248,0.761096230031351,0.85881940940248,0.914244219587153,0.875531562124344,0.823612789852915,0.804066687071493,0.744543534836993,0.813031000156544,0.740527627039981,0.745668905257165,0.817267805723338,0.82430385136098,0.837377003562995,0.836863704504999,0.504711934402568,0.303930533618494,0.463131281066125,0.388195102739926,0.340021944368747,0.421052631578947,0.473682458359762,0.707301283313728,0.748059113300493,0.680250153280196,0.706826289570946,0.893416927899686,0.906951286261631,0.906951286261631,0.906951286261631,0.906951286261631,0.901586817210863,0.192533572449099,0.349291489738045,0.347675051681133,0.419382423864546,0.429836902778401,0.472826437015495,0.439754203864395,0.272730092027809,0.301240997219457,0.0772951381988118,0.0914036132163303,0.598709326152506,0.690731246535086,0.610152821927849,0.611431991319095,0.623877365609139,0.564053108685503,0.588012238520957,0.436272867072763,0.43722829242358,0.403501603767841,0.431338555820328,"1"
"639",0.499990686033475,0.442800908351258,0.455837359572187,0.483870498282087,0.493701079178499,0.401977621415489,0.396919687222824,0.609368913235494,0.599487974715074,0.692329394971816,0.748286376438624,0.636701178908279,0.703559465708292,0.715761930736011,0.677361318995882,0.724692798433009,0.654308786452886,0.684103634065621,0.739573114116722,0.71544432953873,0.656997361198838,0.613349825035971,0.583428474630492,0.39317020879561,0.378523899539807,0.307651400840096,0.300542192285219,0.345361982481096,0.420565529276951,0.642540705689482,0.632884777123633,0.622603719599428,0.592800899887514,0.76551724137931,0.795292829775588,0.795292829775588,0.795292829775588,0.795292829775588,0.7834909978639,0.413144554320893,0.368364255555381,0.390316964267518,0.344993916558497,0.374984567884424,0.443941619997161,0.387617798727572,0.255031285618242,0.340489553148068,0.146706798879704,0.197217847835376,0.583300586280811,0.663213194516609,0.662932500366549,0.600801248377183,0.591303076066377,0.568587295678129,0.603198308038022,0.482296584997788,0.527971930704157,0.448495035000577,0.461429518447524,"7"
"315",0.212565561005951,0.204680657922697,0.233395088473276,0.199279747521796,0.156983575182159,0.192276351535795,0.211818890423243,0.243087784344864,0.232839288558914,0.277351677386114,0.270438428520604,0.247493571973578,0.299057649392029,0.317118751676893,0.209759551393146,0.234179508371267,0.380067897466685,0.395102539158945,0.317723417842337,0.355650503285677,0.367871794010817,0.337232822484717,0.554570505254738,0.557159425279806,0.578940858198533,0.478855871603369,0.373076720598903,0.347511615158955,0.467637443468964,0.465832638470436,0.389747707365634,0.569266439741503,0.559501183041775,0.105551086082059,0.126984126984127,0.19047619047619,0.19047619047619,0.219131900547829,0.174113086381079,0.106958491591146,0.0689001114552131,0.0874043067714981,0.109883553098323,0.115631840309214,0.0728003419604518,0.0772913786756638,0.0739701362329718,0.0730071175791097,0.0369717351569626,0.0346436515104911,0.337526320234097,0.304904574395268,0.32266015401553,0.321745460582783,0.34558047585413,0.344923137282982,0.357096138105784,0.313564127185456,0.401129686787525,0.251544217610929,0.283567026323682,"4"
"831",0.387394182255379,0.510910463257836,0.522984895435264,0.412116842701538,0.412243177485727,0.302084578566283,0.303198362488447,0.447360290897952,0.446745292468142,0.575160551719609,0.584921571812663,0.775762161092757,0.736544799786802,0.741244935635371,0.76749125448593,0.821386948679053,0.730178217701229,0.728692765955992,0.829324130559708,0.82716172702348,0.811778912399538,0.827367906018937,0.459139200586402,0.48608445883296,0.473680707309231,0.366444864168905,0.378393594313132,0.397772382592327,0.446411678039896,0.490981343780107,0.47376330650006,0.45722460658083,0.449381327334083,0.786833855799373,0.813902572523262,0.813902572523262,0.813902572523262,0.813902572523262,0.803173634421727,0.280215665618408,0.300393315476542,0.338531857544442,0.340861287044339,0.366828206860202,0.476794077356883,0.465973927440339,0.301825172374337,0.344155897087375,0.109073048132938,0.120410960482882,0.652717840213803,0.570040908507318,0.582040857487041,0.625973042903549,0.623888113655715,0.646773611184882,0.67881862392977,0.668606136504549,0.668560465047653,0.445123882996728,0.476386371592041,"9"
"414",0.89867109924325,0.935117992699702,0.950282759038668,0.855589807037936,0.851797779191263,0.89392114281945,0.918994156401892,0.878852467904066,0.88457971729831,0.904427774719718,0.922006625709272,0.613664897801565,0.71344316787307,0.72030400818025,0.661341763117965,0.718815621564744,0.728342724379965,0.724762316261609,0.71828603121198,0.715695255478495,0.641924574110828,0.641964685372021,0.798863216306914,0.86981506209456,0.866672947306117,0.616261435776137,0.623996269899881,0.722692221307179,0.788767561089287,0.738322341865693,0.750602747406784,0.736639643935781,0.731958650517522,1,1,1,1,1,1,0.32894151047128,0.19166185438903,0.223770334828584,0.275754998350224,0.29549282434436,0.288370737718688,0.283810700349691,0.273367707832515,0.309096703873334,0.126673956620678,0.1364345101391,0.521685840002962,0.482781105388358,0.499498069465584,0.539961656148645,0.52983062900954,0.462669961831923,0.504636369827876,0.587109476111695,0.595846984019404,0.447992857896259,0.476639050810563,"5"
"663",0.516920365895355,0.514375532711804,0.52503585857904,0.553853195953745,0.550553343636915,0.431711013514603,0.435956300222495,0.669597839117858,0.674015114971499,0.782343280532749,0.800643435500027,0.69633347462634,0.701121850337434,0.704998116600792,0.676476279655536,0.736192041553903,0.680644185119518,0.680479382031079,0.745457616121995,0.739780127158836,0.674738917195208,0.678437775957123,0.459139200586402,0.48608445883296,0.473680707309231,0.421883442180755,0.414963373822561,0.409597963614584,0.458312453348565,0.586464675605329,0.596168208578637,0.567792356427549,0.575973003374578,0.786833855799373,0.813902572523262,0.813902572523262,0.813902572523262,0.813902572523262,0.803173634421727,0.292014721928295,0.35171518534031,0.393205881367762,0.347417420194335,0.364615654089192,0.435339284502484,0.426725295489586,0.258510223784185,0.308825085364803,0.127416042805498,0.137295752474729,0.586393502307724,0.616255839171533,0.627597927588215,0.541323097381694,0.53511583597452,0.557904071779949,0.600331764658305,0.438831555931316,0.460031550924349,0.405413557233343,0.430057083312203,"7"
"570",0.493749794090237,0.476177466529786,0.505201951181836,0.436728548737443,0.457018224578005,0.411466954779767,0.394697916602023,0.555338485277048,0.535660734700444,0.620249341670339,0.740387379384017,0.393240875677178,0.469552073121347,0.444818023029493,0.314028405205813,0.362751801982181,0.354291966546996,0.40327510406623,0.470019842958591,0.485992621099908,0.371129004998127,0.284820064091086,0.633144184248127,0.572699437681338,0.530398465612475,0.428018433179724,0.473230623577196,0.47514149759592,0.507586881178578,0.59928276016245,0.55744322960471,0.551645207439199,0.650168728908886,0.44576802507837,0.516146688560482,0.516146688560482,0.516146688560482,0.516146688560482,0.488251449496491,0.648442429042187,0.295337146367723,0.409977106656913,0.623139260482841,0.740705027112778,0.626953243159363,0.485745591337459,0.33568299368573,0.356467786692529,0.255351677881268,0.483177270374899,0.241590923811456,0.347278706148917,0.353845747586485,0.371822501408005,0.287121800113417,0.15263645573818,0.333289111167444,0.25051036003625,0.326798689043753,0.271656024276381,0.163733152887096,"6"
"972",0.670070827217132,0.617272597311179,0.601907322826266,0.64176177537359,0.673817080175904,0.590214971799109,0.563613523634569,0.682830381842846,0.684117946646921,0.935010151362076,1,0.684902599908878,0.773883656251764,0.776756712732612,0.749601781063704,0.792208359933169,0.686043001703386,0.677965977033742,0.84293132663406,0.815530942013839,0.648919791889515,0.622667034396935,0.64256742332598,0.620556400742007,0.556562107673371,0.618248847926267,0.68950210257588,0.610502358313993,0.589484898076472,0.643101456835203,0.599158957106812,0.758798283261803,0.83445551448926,0.872100313479623,0.888341543513957,0.888341543513957,0.888341543513957,0.888341543513957,0.901586817210863,0.505915189092333,0.331812768323936,0.36405556332081,0.337611014465796,0.386247541078437,0.534892808913717,0.533122603015853,0.234408543172772,0.294011997201731,0.213019222059286,0.271057679739639,0.471594622482359,0.548893458004264,0.593445656305162,0.482522346696626,0.423079398329802,0.333819001843082,0.461629544014581,0.471641379197286,0.51286827354458,0.374284310077251,0.362364089110313,"10"
"546",0.267800628474134,0.302107616886238,0.353018337095592,0.312925232127681,0.323696265235403,0.238813996463649,0.282136175455255,0.366148355499973,0.338911658433973,0.417385455895091,0.429828842141409,0.325933683580466,0.337228805796365,0.333665631764142,0.263142725998285,0.3368408962815,0.26091442756581,0.3151002545395,0.363735939195175,0.386462529650608,0.332989037780137,0.296424083070333,0.442567297380523,0.400869318026577,0.493841047938346,0.359127847267939,0.433966121050025,0.328738916993764,0.49063466976917,0.483196716221419,0.3665258408799,0.437768240343347,0.449381327334083,0.360501567398119,0.441707717569786,0.441707717569786,0.441707717569786,0.441707717569786,0.409520903265182,0.464741956935148,0.414622363049867,0.446695329117307,0.519598227137012,0.495630591339526,0.582995286385708,0.443825134734359,0.352083568721636,0.416903011398225,0.210178248972682,0.231505929202175,0.542454526242503,0.514752463728204,0.453442498054658,0.500788593692665,0.455215675774921,0.46593379780142,0.42013647363798,0.479312244833688,0.562171491874025,0.414994372809727,0.440726779936825,"6"
"674",0.506834331607416,0.492516430141419,0.504393937037737,0.540377532071477,0.541198975944906,0.423840479764551,0.430340709488099,0.663543140704892,0.663988485511698,0.764179367033489,0.767213831124108,0.711780526111282,0.713109523722845,0.717250177321794,0.682074083912774,0.740184012591271,0.67794794501119,0.677855425565441,0.745061242299202,0.74711269034444,0.69046555089217,0.700754442603079,0.392851587762887,0.414692718691268,0.400565871960973,0.374785181214935,0.382120189985425,0.394325072995433,0.442942448337369,0.570122785072895,0.562392887180103,0.516927856120989,0.464242326852001,0.786833855799373,0.813902572523262,0.813902572523262,0.813902572523262,0.813902572523262,0.803173634421727,0.260619089185734,0.347307686896252,0.38733606420655,0.341378952269898,0.360465429740082,0.44601839220119,0.434007081398795,0.259159432113982,0.295697934036799,0.114109257981467,0.120437823143617,0.602242231809654,0.647843688548537,0.655289297986235,0.559787972508805,0.549693504996253,0.572731204979879,0.608507763024047,0.448348334770817,0.476150110097468,0.419798565693175,0.458300165156956,"7"
"574",0.455222614619862,0.434312856733169,0.368491002596758,0.395467997348204,0.387368891342557,0.379613407038752,0.435910256730342,0.552114622532778,0.516187117869017,0.616929008024201,0.633989986007443,0.425800496268736,0.40471840289361,0.458356379805435,0.407030980810373,0.418108079836311,0.371327230428417,0.420681038204259,0.440183556280068,0.484660206633686,0.418038216136392,0.404335479764914,0.510560841416408,0.541465551369347,0.514001388567461,0.428018433179724,0.435441583137472,0.47226173541963,0.592879428746979,0.601770433573034,0.564669678773773,0.525791366773501,0.491563554555681,0.467084639498432,0.534756431308155,0.534756431308155,0.534756431308155,0.534756431308155,0.507934086054318,0.491848424317792,0.46346583876901,0.346391308394587,0.360597620136777,0.52111991851305,0.551029917670889,0.512986303247136,0.409627134569078,0.366413286966169,0.202854925710407,0.206754042450816,0.377217824127974,0.399957594280315,0.528470702908479,0.468067122555085,0.464817492641923,0.260713607999279,0.260489374062506,0.229782605523329,0.3541465542783,0.299786235295811,0.337895375706387,"6"
"705",0.838490730682219,0.903677142912826,0.915461631848354,0.764484804052604,0.759890227953348,0.829954749825528,0.848955116585533,0.893601571953038,0.89237311342686,0.866109054560989,0.880807746707154,0.416642609316483,0.461499787859375,0.454299488439681,0.385543537029801,0.44560872972277,0.523491816572264,0.528305442904775,0.516633824297124,0.530694186935429,0.439919673810149,0.416393782016123,0.789439977229062,0.841818301254681,0.838000462855821,0.523563748079877,0.531145097606155,0.729280527064461,0.780027754318215,0.665141522908206,0.656613270222518,0.630055487166975,0.619247448720073,0.854545454545454,0.873015873015873,0.873015873015873,0.873015873015873,0.873015873015873,0.86569495054659,0.20178818836404,0.165273297392974,0.211004897262704,0.394150098686953,0.421968201456569,0.206270332434469,0.200166698730412,0.159097902963157,0.181612281183227,0.126549418204374,0.13947425714983,0.621178158079474,0.561413833631159,0.579658212329136,0.710793725577733,0.720045410163689,0.538724943216881,0.580443435493963,0.602431614394489,0.611404852922484,0.528494668268193,0.562151586605627,"8"
"670",0.498653376650712,0.499125502277813,0.509900053379228,0.544032208625465,0.542207065831824,0.40746288054331,0.413408164560309,0.638489543172242,0.640067285086579,0.741658145455779,0.754575684487004,0.689916244232019,0.694496909330355,0.69538259767096,0.669271023239024,0.727467805533321,0.660511335649269,0.661397291887753,0.741292686781877,0.746952732769126,0.685377311045208,0.682999239473551,0.425995394174645,0.450388588762114,0.437123289635102,0.42098399622481,0.419140437103593,0.363779291757131,0.412202438314976,0.511058523577097,0.494842244383035,0.479238095238095,0.483364936525791,0.786833855799373,0.813902572523262,0.813902572523262,0.813902572523262,0.813902572523262,0.803173634421727,0.318101733943093,0.378016186174055,0.426634705786259,0.365382092751448,0.38766437868647,0.490605199283304,0.477567410411442,0.269219827590614,0.301229675848079,0.122759314818824,0.139476397609796,0.610086939810051,0.635932728629866,0.645308173088591,0.551667964281406,0.545153320634663,0.599806853724198,0.633565789617785,0.489006745009197,0.511156431933583,0.438092746802923,0.468306997444397,"7"
"832",0.387394182255379,0.512346294456277,0.524436098545922,0.41343867431499,0.412243177485727,0.302084578566283,0.303198362488447,0.448719695422647,0.446745292468142,0.575160551719609,0.584921571812663,0.775762161092757,0.73596964935587,0.740656054346049,0.767190790170928,0.821386948679053,0.730178217701229,0.728692765955992,0.829208918860143,0.82716172702348,0.811778912399538,0.827367906018937,0.459139200586402,0.48608445883296,0.473680707309231,0.371064745669892,0.378393594313132,0.397772382592327,0.446411678039896,0.496257439866293,0.47376330650006,0.45722460658083,0.449381327334083,0.786833855799373,0.813902572523262,0.813902572523262,0.813902572523262,0.813902572523262,0.803173634421727,0.280215665618408,0.300830548467517,0.33898670343932,0.340201136427808,0.366828206860202,0.476794077356883,0.465973927440339,0.300734568268044,0.344155897087375,0.109073048132938,0.120410960482882,0.652717840213803,0.568171099014132,0.580280500989061,0.624213905424166,0.623888113655715,0.646773611184882,0.67881862392977,0.666284011404359,0.668560465047653,0.445123882996728,0.476386371592041,"9"
